Churn,Contract_One year,Contract_Two year,Dependents_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,MonthlyCharges,MultipleLines_No phone service,MultipleLines_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PhoneService_Yes,SeniorCitizen_1,StreamingMovies_No internet service,StreamingMovies_Yes,StreamingTV_No internet service,StreamingTV_Yes,TechSupport_No internet service,TechSupport_Yes,TotalCharges,gender_Male,tenure
0,False,False,False,True,False,False,True,20.4,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,63.15,False,3
0,False,True,True,True,False,False,True,19.7,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,1301.1,True,71
0,False,False,True,False,False,False,False,50.1,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,484.05,True,9
1,False,False,False,False,False,True,False,101.4,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,4528.0,True,43
0,True,False,False,False,True,False,False,83.45,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,3887.85,False,48
0,False,False,False,False,False,True,False,86.65,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,2208.75,True,26
0,False,False,False,True,False,False,True,20.15,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,238.15,False,9
1,False,False,False,False,False,True,False,80.8,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,80.8,True,1
0,False,True,True,True,False,False,True,19.4,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,958.15,False,46
1,False,False,False,False,False,False,False,62.05,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,118.3,True,2
1,False,False,False,False,False,True,False,76.45,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,76.45,True,1
0,False,True,True,False,True,False,False,60.05,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True,3845.45,True,64
1,False,False,False,False,False,True,False,91.3,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,1094.5,False,12
1,False,False,False,False,True,True,False,95.75,False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,573.75,True,6
0,True,False,False,True,False,False,True,20.35,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,1267.0,False,59
0,True,False,False,False,False,True,False,94.05,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,633.45,False,7
0,False,True,False,False,True,False,False,84.1,False,True,False,True,False,True,True,True,True,False,False,True,True,False,True,False,True,False,False,6129.65,False,72
0,False,False,False,False,False,True,False,78.75,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,1218.25,True,16
0,False,False,False,False,True,False,False,55.55,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,1405.3,True,25
1,False,False,False,False,False,False,False,62.65,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,2274.9,False,34
1,False,False,False,False,False,True,False,74.5,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,74.5,False,1
1,False,False,True,False,True,True,False,102.1,False,True,False,True,False,False,True,True,True,False,False,True,False,False,True,False,True,False,False,1068.85,False,10
0,True,False,False,True,False,False,True,20.1,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,533.9,True,24
0,True,False,True,False,False,False,False,70.3,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,676.15,False,10
0,True,False,False,False,False,False,False,53.65,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,3804.4,True,69
0,False,True,False,True,False,False,True,20.75,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,1118.8,True,57
0,True,False,True,False,True,True,False,103.4,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,5236.4,True,50
0,True,False,True,False,True,False,False,50.8,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,1386.8,True,28
1,False,False,False,False,False,False,False,50.15,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,762.25,False,16
0,False,False,False,False,False,False,False,79.0,False,False,False,True,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,1902.0,True,25
0,False,False,False,False,False,True,False,74.6,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,239.05,False,3
0,True,False,False,False,False,True,False,96.5,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,5673.7,True,61
0,False,False,False,True,False,False,True,20.1,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,39.8,False,2
0,True,False,True,True,False,False,True,19.4,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,997.75,True,51
0,False,True,True,False,True,False,False,77.55,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,5574.35,False,71
0,False,False,True,True,False,False,True,20.05,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,406.05,False,20
0,False,False,True,True,False,False,True,19.85,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,138.85,True,6
0,False,False,False,True,False,False,True,20.2,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,123.65,False,6
0,False,False,False,False,False,False,False,67.45,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,1801.1,False,29
0,False,True,False,True,False,False,True,18.55,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,689.0,True,36
0,False,False,False,False,True,False,False,29.75,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,790.7,False,28
1,False,False,False,False,False,True,False,86.5,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,582.5,False,7
0,False,True,False,True,False,False,True,24.2,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,1618.2,False,63
0,False,True,True,True,False,False,True,23.55,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,1173.35,True,48
0,True,False,False,True,False,False,True,20.45,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,900.9,False,49
1,False,False,False,False,False,True,False,81.45,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,2122.05,True,27
0,False,True,False,False,True,False,False,92.3,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,6719.9,True,72
1,False,False,False,False,False,True,False,69.15,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,69.15,True,1
0,False,True,True,False,False,False,False,53.65,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,3784.0,False,72
0,True,False,False,False,False,False,False,39.65,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,1798.65,False,47
0,False,False,False,False,False,False,False,54.65,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,54.65,False,1
0,True,False,False,False,True,True,False,104.8,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,3886.45,False,36
0,False,False,True,False,False,False,False,29.3,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1224.05,True,43
0,False,False,False,False,True,False,False,83.85,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,2310.2,False,27
1,False,False,False,False,False,True,False,79.55,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,723.4,False,9
0,False,False,False,False,True,True,False,103.65,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,3988.5,False,38
0,False,False,False,False,False,True,False,99.05,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,False,3554.6,False,35
0,False,True,True,False,True,False,False,73.35,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,0.0,False,0
0,False,True,False,False,False,True,False,100.05,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,6034.85,False,59
0,False,True,False,True,False,False,True,20.35,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,531.6,True,27
0,False,False,False,False,False,False,False,43.95,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,85.1,False,2
0,False,False,False,True,False,False,True,23.5,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,173.0,True,7
0,True,False,False,False,False,False,False,70.7,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,2511.95,False,36
0,False,False,True,False,False,True,False,94.3,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,3893.6,False,41
0,False,False,False,False,False,False,False,29.15,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,357.15,False,13
0,False,True,True,True,False,False,True,20.85,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,467.5,True,19
0,False,True,False,False,False,False,False,37.7,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,2288.7,False,60
1,False,True,True,False,True,True,False,95.5,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,4627.85,False,48
1,False,False,False,False,True,True,False,91.05,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,289.1,True,3
0,False,True,False,False,False,True,False,92.45,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,6460.55,True,69
0,True,False,False,False,True,False,False,44.15,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1931.3,True,43
0,True,False,True,False,False,False,False,36.05,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,402.6,False,11
0,False,False,False,False,True,False,False,50.25,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,2221.55,False,45
0,False,True,False,False,True,True,False,109.75,False,True,False,True,False,False,True,True,True,False,False,True,False,False,True,False,True,False,True,7758.9,True,72
1,False,False,False,False,True,True,False,79.2,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,172.85,False,2
0,False,True,True,True,False,False,True,20.3,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,224.5,False,12
0,True,False,True,False,True,True,False,112.35,False,True,False,True,False,False,True,True,True,False,False,True,False,False,True,False,True,False,True,7388.45,False,67
0,False,True,False,False,True,True,False,94.3,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,3460.95,True,37
0,True,False,False,False,False,False,False,41.15,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1700.9,False,39
0,False,False,False,False,True,False,False,74.65,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,3090.65,False,41
0,False,False,False,False,True,False,False,48.25,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1293.8,False,25
0,False,True,True,False,False,False,False,76.15,False,True,False,True,False,True,True,True,True,False,False,True,False,False,True,False,False,False,True,645.8,True,8
0,False,True,True,False,True,False,False,71.1,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,5224.95,False,71
0,False,False,False,False,True,True,False,96.55,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,500.1,True,5
0,True,False,False,False,True,False,False,79.3,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,2427.1,False,30
0,True,False,False,False,False,True,False,89.6,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,3488.15,True,40
0,False,True,False,True,False,False,True,20.5,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,1035.7,False,54
0,False,True,False,False,True,True,False,106.3,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,7565.35,True,72
0,True,False,True,False,True,True,False,100.35,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,2799.0,True,28
0,False,False,True,False,False,True,False,85.6,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,1601.5,True,18
1,False,False,False,False,False,False,False,45.25,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,85.5,False,2
0,True,False,True,False,True,True,False,106.15,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,6256.2,False,59
0,False,False,True,False,False,False,False,51.1,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,1232.9,True,22
0,False,False,False,True,False,False,True,19.9,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,19.9,False,1
0,False,True,False,True,False,False,True,25.7,False,True,True,False,True,False,True,True,True,False,False,True,True,True,False,True,False,True,False,1937.4,False,72
1,False,False,False,False,False,True,False,74.3,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,1096.25,False,14
0,True,False,False,False,False,True,False,99.4,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,5059.75,True,50
0,True,False,True,False,True,False,False,69.7,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,3023.65,False,48
0,False,False,True,False,False,True,False,98.35,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,4889.2,False,49
0,False,False,True,False,True,True,False,85.45,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,2289.9,True,28
0,False,False,False,False,True,True,False,95.9,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,6503.2,True,68
0,False,False,False,False,False,True,False,100.75,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,1313.25,True,13
0,False,False,False,False,True,True,False,89.2,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,990.3,False,11
1,False,False,False,False,False,True,False,74.1,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,228.0,False,3
1,False,False,False,False,True,True,False,100.6,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,5746.15,True,57
1,False,False,False,False,False,True,False,75.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,209.1,True,3
0,False,True,False,True,False,False,True,25.75,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,1864.2,True,72
0,False,True,True,False,True,False,False,84.1,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,5979.7,True,70
0,False,True,True,False,False,False,False,79.3,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,3902.45,False,49
0,True,False,False,False,True,True,False,107.05,False,True,False,False,False,True,True,True,True,False,False,True,True,False,True,False,True,False,False,7142.5,False,67
0,False,True,False,True,False,False,True,20.05,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,902.0,True,46
1,False,True,False,False,False,False,False,70.2,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,4481.0,False,64
0,False,False,False,True,False,False,True,19.5,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,805.2,False,37
1,False,False,False,False,False,True,False,70.75,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,154.85,False,2
0,False,False,False,False,False,False,False,45.3,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,528.45,False,13
0,False,True,False,False,True,True,False,115.15,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,8349.7,False,72
0,False,True,True,False,True,False,False,72.95,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,4953.25,True,68
0,True,False,True,True,False,False,True,19.65,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,332.65,True,15
0,False,True,False,True,False,False,True,19.55,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,470.2,False,24
0,False,False,False,False,False,True,False,89.55,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,2259.35,False,24
0,False,False,False,False,False,False,False,50.35,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,1411.35,True,27
1,False,False,False,False,False,False,False,50.25,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,593.75,True,12
0,False,True,True,False,True,False,False,87.25,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,6328.7,False,71
0,False,True,True,True,False,False,True,20.8,False,False,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,True,False,1411.9,True,67
0,False,True,False,False,True,True,False,109.25,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,6841.4,False,63
0,False,False,False,True,False,False,True,20.35,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,20.35,True,1
0,False,False,False,False,False,False,False,55.9,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,238.5,True,4
1,False,False,False,False,False,True,False,79.2,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,3233.85,False,40
1,False,False,False,False,True,True,False,96.0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,1062.1,False,12
0,False,True,True,False,True,False,False,79.2,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,4016.3,True,52
0,False,False,False,True,False,False,True,24.0,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,226.55,True,10
0,True,False,False,False,True,True,False,101.35,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,7110.75,True,68
1,False,False,False,False,False,True,False,100.1,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,5440.9,False,54
1,False,False,True,False,False,False,False,56.5,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,235.1,False,4
0,True,False,False,False,True,False,False,35.45,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,1958.95,False,52
1,False,False,False,False,True,True,False,85.0,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,85.0,False,1
0,True,False,False,False,True,False,False,79.4,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,5528.9,True,70
0,True,False,False,False,True,False,False,35.2,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,1463.7,True,43
0,False,True,False,True,False,False,True,19.65,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,1025.05,True,52
0,False,True,False,False,True,False,False,49.85,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,552.1,False,12
0,True,False,True,False,False,False,False,68.75,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,3815.4,False,56
0,False,True,True,False,False,False,False,61.9,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,0.0,True,0
0,False,False,False,False,True,True,False,79.9,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,3313.4,True,42
0,False,False,False,False,False,True,False,89.75,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,False,1938.9,True,22
1,True,False,True,False,True,False,False,59.3,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,3014.65,True,51
0,False,False,False,True,False,False,True,19.4,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,460.25,True,27
0,True,False,False,False,True,True,False,93.65,False,True,False,False,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,4839.15,True,51
1,False,False,True,False,False,False,False,49.4,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,184.4,True,4
0,False,False,False,True,False,False,True,19.9,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,19.9,True,1
1,False,False,False,False,False,False,False,55.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,2010.55,True,35
0,True,False,True,False,True,False,False,72.9,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True,5139.65,True,71
1,False,False,False,False,False,True,False,69.2,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,69.2,False,1
0,False,True,True,True,False,False,True,25.6,False,True,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,1673.4,False,69
0,True,False,True,True,False,False,True,19.75,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,309.35,True,14
0,False,False,False,False,False,False,False,55.7,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,3171.6,True,57
0,False,True,True,False,True,True,False,117.5,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,8670.1,False,72
0,False,True,False,True,False,False,True,19.85,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,916.0,True,48
0,False,False,True,False,False,True,False,78.9,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,299.75,False,4
0,False,False,True,True,False,False,True,20.65,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,702.05,True,31
1,True,False,False,False,True,False,False,62.3,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,2354.8,True,38
1,False,False,False,False,False,True,False,92.5,False,True,False,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,3473.4,True,37
0,False,False,False,True,False,False,True,19.65,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,19.65,False,1
0,False,True,False,False,True,False,False,79.75,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,4438.2,True,57
0,False,True,False,False,True,False,False,79.95,False,False,False,False,False,True,True,True,True,False,False,True,True,False,True,False,True,False,True,4819.75,False,62
0,False,False,False,False,False,False,False,29.9,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,92.25,True,3
0,False,True,True,True,False,False,True,19.75,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,1567.0,False,72
0,False,False,True,False,True,False,False,45.0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,1242.45,True,29
0,False,False,True,False,False,False,False,44.8,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,559.2,True,13
1,False,False,True,False,False,True,False,69.65,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,220.1,True,3
0,False,False,False,False,False,False,False,51.1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,531.15,False,11
0,False,True,True,False,True,False,False,53.15,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,1183.2,False,21
0,False,False,False,True,False,False,True,24.7,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,465.85,False,19
1,False,True,False,False,True,True,False,111.6,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,6876.05,True,61
1,False,False,False,False,False,False,False,48.55,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,501.0,False,11
0,False,False,True,False,True,True,False,109.95,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,3782.4,True,35
0,False,False,True,True,False,False,True,20.8,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,460.2,True,25
1,False,False,False,True,False,False,True,20.2,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,20.2,False,1
0,False,True,False,True,False,False,True,25.6,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,1790.35,False,67
1,False,False,False,False,True,False,False,39.65,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,733.35,True,19
1,True,False,False,True,False,False,True,24.9,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,1334.0,True,56
0,False,True,True,False,True,True,False,108.4,False,True,False,True,False,True,True,True,True,False,False,True,False,False,True,False,True,False,False,7767.25,True,72
0,False,True,False,True,False,False,True,19.55,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,876.15,True,43
0,False,False,True,False,False,True,False,85.1,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,4600.95,False,55
1,False,False,True,False,False,False,False,56.7,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,113.55,True,2
0,False,False,False,False,False,True,False,69.05,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,1793.25,True,27
0,False,False,False,False,False,True,False,70.15,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,886.7,False,13
0,False,True,False,False,True,True,False,111.15,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,7737.55,False,70
1,True,False,False,False,False,True,False,105.95,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,1348.9,False,14
0,True,False,True,False,False,True,False,89.35,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,1686.85,False,19
0,False,False,False,False,False,True,False,89.1,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,1879.25,False,20
0,True,False,True,False,True,True,False,91.25,False,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,4013.8,True,43
0,False,False,True,False,True,True,False,90.35,False,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,434.5,True,5
0,True,False,False,False,False,True,False,105.55,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,7195.35,False,70
0,False,True,False,True,False,False,True,19.1,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,780.1,False,40
0,False,True,True,True,False,False,True,20.4,False,False,True,False,True,False,True,True,True,False,False,True,False,True,False,True,False,True,False,107.6,True,6
0,False,True,False,False,True,True,False,100.45,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,3801.7,True,39
1,False,False,False,False,False,True,False,74.95,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,308.7,True,4
1,False,False,False,False,False,False,False,29.7,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,438.25,True,15
1,False,False,False,False,True,False,False,50.35,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,50.35,True,1
0,False,False,False,False,False,True,False,85.7,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,3778.1,False,45
1,False,True,False,False,True,False,False,47.85,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,3147.5,False,64
0,False,False,False,False,True,True,False,94.0,False,True,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,5438.95,False,57
0,False,True,True,False,True,False,False,69.85,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,5102.35,True,72
1,False,False,False,False,False,True,False,70.3,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,70.3,True,1
0,False,True,False,True,False,False,True,25.85,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,1872.2,True,72
